issuekey,title,description,storypoint
KP-2600,iOS - Check Wallet PIN for Payment Transactions,+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2601|https://kardsys.atlassian.net/browse/KP-2601|smart-link] ,NULL
KP-2599,Android - Check Wallet PIN for Payment Transactions,+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2601|https://kardsys.atlassian.net/browse/KP-2601|smart-link] ,NULL
KP-2594,[Android] Centralize google accounts,Requirement: https://kardsys.atlassian.net/browse/KP-2376,NULL
KP-2593,[iOS] Centralize google accounts,Requirement: https://kardsys.atlassian.net/browse/KP-2376,NULL
KP-2589,[iOS] Kanoo - View Unpaid Order,Requirement: https://kardsys.atlassian.net/browse/KP-2138,NULL
KP-2588,[Android] Kanoo - View Unpaid Order,Requirement: https://kardsys.atlassian.net/browse/KP-2138,NULL
KP-2577,[Web] Centralize google accounts,Requirement: https://kardsys.atlassian.net/browse/KP-2376,NULL
KP-2574,[Web] Transaction Category of Direct Funding,Requirement: https://kardsys.atlassian.net/browse/KP-1761,NULL
KP-2572,[iOS] Consumer App - Transactions - Save the name of gift card/coupon/free stuff name on transaction list and detail,Requirement: https://kardsys.atlassian.net/browse/KP-1795,NULL
KP-2571,[Android] Consumer App - Transactions - Save the name of gift card/coupon/free stuff name on transaction list and detail,Requirement: https://kardsys.atlassian.net/browse/KP-1795,NULL
KP-2570,[Android] Transaction Category of Direct Funding,Requirement: https://kardsys.atlassian.net/browse/KP-1761,NULL
KP-2569,[iOS] Transaction Category of Direct Funding,Requirement: https://kardsys.atlassian.net/browse/KP-1761,NULL
KP-2568,[iOS] Kanoo - Buy Product - Get the Google address on making Delivery orders,Requirement: https://kardsys.atlassian.net/browse/KP-2545,NULL
KP-2567,[Android] Kanoo - Buy Product - Get the Google address on making Delivery orders,Requirement: https://kardsys.atlassian.net/browse/KP-2545,NULL
KP-2545,Kanoo - Buy Product - Get the Google address on making Delivery orders,"As a Kanoo user, I want be able to enter exactly my delivery address while ordering, so that the shipper can find my location and deliver the order more easily and conveniently.+*AC:*+* On Delivery Information form, when entering the address, I want to be suggested the list of addresses from Google.* I can see where is the most exact address that I want to select as my delivery address.* The address should be saved correctly on Order screen (consumer app, POS app, Kard Order Delivery app).",NULL
KP-2543,"[iOS] Kanoo app - Add option ""Leave At Door"" for Delivery orders",Requirement: https://kardsys.atlassian.net/browse/KP-2536,NULL
KP-2542,[Android] Kanoo - Notification for updating order status,Requirement: https://kardsys.atlassian.net/browse/KP-2468,NULL
KP-2541,[iOS] Kanoo - Notification for updating order status,Requirement: https://kardsys.atlassian.net/browse/KP-2468,NULL
KP-2540,[iOS] KanooPOS - Display and update status for Order,Requirement: https://kardsys.atlassian.net/browse/KP-2451,NULL
KP-2539,[iOS] Kanoo app - Display status for Order (Order List and Order Detail),Requirement: https://kardsys.atlassian.net/browse/KP-2450,NULL
KP-2538,[Flutter] Order Delivery App - Return shipping order,Implement return order featureRefer: [https://kardsys.atlassian.net/browse/KP-2453|https://kardsys.atlassian.net/browse/KP-2453|smart-link] ,NULL
KP-2537,"Kanoo web - Add option ""Leave At Door"" for Delivery orders","As a customer I want to have an option ""Leave at door"" for my order so that delivery staff will deliver the order by putting it at my house's door instead of giving order by hands and requires me to scan QR code to complete.+*AC:*+Add new field “Receive Order Method” with below options for customers to select.* Scan QR Code (you need to present QR code of order to delivery stupaff): default value.* Leave At Door (you don’t need to present QR code of order)+*Mockup:*+ [https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/97ff2702-4c74-4573-9a54-de6e540c0424/|https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/97ff2702-4c74-4573-9a54-de6e540c0424/|smart-link] ",NULL
KP-2536,"[Android] - Kanoo app - Add option ""Leave At Door"" for Delivery orders","As a customer I want to have an option ""Leave at door"" for my order so that delivery staff will deliver the order by putting it at my house's door instead of giving order by hands and requires me to scan QR code to complete.* Add new field “Receive Order Method” with below options for customers to select.** Scan QR Code (you need to present QR code of order to delivery stupaff): default value.** Leave At Door (you don’t need to present QR code of order)+*Mockup:*+ [https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/d7f5c0a3-d532-4541-96bc-893a25d5d4ef/|https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/d7f5c0a3-d532-4541-96bc-893a25d5d4ef/|smart-link]  ",NULL
KP-2532,[Backend] Web App - Combine 2 transaction pages on the Top menu and Wallet ,Requirement: [https://kardsys.atlassian.net/browse/KP-1768|https://kardsys.atlassian.net/browse/KP-1768]Update API support Export CSV,NULL
KP-2530,[Web] ARM/Visipay- Transactions - Update Transaction Detail,Requirement: https://kardsys.atlassian.net/browse/KP-1485,NULL
KP-2527,[Web] Kanoo web - Display status for Order (Order List and Order Detail),Requirement: https://kardsys.atlassian.net/browse/KP-2454,NULL
KP-2524,[Flutter] Order Delivery App - Cloning,Clone app for Kanoo and update:# Bundle ID# package# Theme# Logos,NULL
KP-2523,[Flutter] Order Delivery App - Update API URLs,Update API URLs for Kanoo Order delivery appAssume that the API request and response is kept at the same with Kard,NULL
KP-2510,"[Android] KanooPOS - View, Pay and Cancel Unpaid Order",Requirement: https://kardsys.atlassian.net/browse/KP-2137,NULL
KP-2509,"[iOS] KanooPOS - View, Pay and Cancel Unpaid Order",Requirement: https://kardsys.atlassian.net/browse/KP-2137,NULL
KP-2504,[Android] KanooPOS Tablet - Create Order,Requirement: https://kardsys.atlassian.net/browse/KP-2136,NULL
KP-2503,[iOS] KanooPOS Tablet - Create Order,Requirement: https://kardsys.atlassian.net/browse/KP-2136,NULL
KP-2486,Web App - Hide Transaction screen of Card Detail in Wallet,+*AC*+: Hide the transaction list screen of Card Detail for all types of card in Wallet.Hide the transaction list of Wallet.User can only view his/her transaction history from top menu after this ticket is deployed.,NULL
KP-2471,Kanoo web - View Unpaid Order,+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2138|https://kardsys.atlassian.net/browse/KP-2138|smart-link] ,NULL
KP-2468,Kanoo - Notification for updating order status,"As a Kanoo user, I want to see the notification every time my order status is updated.+*AC:*+* When the status is update to Preparing: _“_{color:#00b8d9}_Your order #_{color}{color:#00b8d9}*\[Order Number]*{color}{color:#00b8d9} _at_ {color}{color:#00b8d9}*\[Business Name]*{color}{color:#00b8d9} {color}{color:#00b8d9}_is now being prepared._{color}_“_* When the status is updated to Ready:** Pickup order: _“_{color:#00b8d9}_Your order #_{color}{color:#00b8d9}*\[Order Number]*{color}{color:#00b8d9} _at_ {color}{color:#00b8d9}*\[Business Name]*{color}{color:#00b8d9} {color}{color:#00b8d9}_is now ready for pickup._{color}_“_** Delivery order: _“_{color:#00b8d9}_Your order #_{color}{color:#00b8d9}*\[Order Number]*{color}{color:#00b8d9} _at_ {color}{color:#00b8d9}*\[Business Name]*{color}{color:#00b8d9} {color}{color:#00b8d9}_is now ready for delivery._{color}_“_* When the status is updated to Shipping (delivery order): {color:#00b8d9}_Your order_ {color}{color:#00b8d9}#{color}{color:#00b8d9}*\[Order Number]*{color}{color:#00b8d9} {color}{color:#00b8d9}_at_ {color}{color:#00b8d9}*\[Business Name]*{color}{color:#00b8d9} _is now being delivered._{color}_“_* When the status is updated to Completed: “{color:#00b8d9}_Your Order_ {color}{color:#00b8d9}#{color}{color:#00b8d9}*\[Order Number]*{color}{color:#00b8d9} _at_ {color}{color:#00b8d9}*\[Business Name]*{color}{color:#00b8d9} _has been completed._{color}“Email Content:* Subject: Kanoo - Order Updated* Sample content:“Dear \[Customer Name],Your order at \[Business Name] is now being prepared.<Order Detail table>Click {color:#00b8d9}+here+ {color}to view your order detail at Kanoo.*CaribPay (Bahamas) Ltd.*Suite #7 Millennium Mall, WestAtlantic Drive, P.O. Box F-42796Freeport, Grand BahamaThe Bahamas_All Kanoo emails will be sent from our_ [_customerservice@kanoopays.com_|mailto:customerservice@kanoopays.com] _domains to your registered email address. We will never contact you from any other addresses._“* On clicking {color:#00b8d9}+*_here_*+{color}, I can be navigated to Order Detail page of the web app. I should be required to login if I haven’t login before.+*Mockup:*+",NULL
KP-2467,KanooPOS - Handle order status and message on refund request from user,+*AC:*+* When user requests refund for an order:** This order will be moved to All Orders tab.** \[Scan to Confirm Delivery] / \[Scan to Pickup] and \[Complete] buttons will be hidden.** Show *Pending Refund* status below the current order status (New / Preparing / Ready / Shipping / Completed)** *When the order status is* *New / Preparing / Ready / Shipping*:*** If the request is approved: Show the status *Refund Approved* below the current order status (New / Preparing / Ready / Shipping).*** If the request is rejected: **** Move this order to Pickup / Delivery tab (\[Scan to Confirm Delivery] / \[Scan to Pickup] and \[Complete] buttons will be displayed again).**** Show *Refund Rejected* status below below the current order status (New / Preparing / Ready / Shipping).**** This order should be kept processing as usual.** *When the order status is Completed:****  If the request is approved: Show *Refund Approved* status below the current order status (Completed).*** If the request is rejected: Show *Refund Rejected* status below the current order status (Completed).+_Note:_+* If the staff updates order status to Preparing or Ready after user requests refund: Show the message pop-up {color:#00b8d9}*_“This order cannot be updated due to being requested to refund.“_*{color}_._ After closing pop-up:** Order List: The order is removed from Pickup / Delivery tab and moved to All Orders tab.** Order Detail: *** Reload the screen and show *Pending Refund* status below the current order status.*** \[Pickup] / \[Delivery] and \[Complete] buttons will be hidden* If the staff updates order status to Completed (scanning / taking note) after user requests refund: Show the message pop-up while scanning / taking note {color:#00b8d9}*_“This order cannot be completed due to being requested to refund.“_* {color}_._ After closing pop-up and get back to the previous screen:** Order List: The order is removed from Pickup / Delivery tab and moved to All Orders tab.** Order Detail: *** Reload the screen and show *Pending Refund* status below the current order status.*** \[Pickup] / \[Delivery] and \[Complete] buttons will be hidden+*Mockup:*+ [https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/4b1d9163-05b0-4d7d-b915-3b2c4f49ab12/|https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/4b1d9163-05b0-4d7d-b915-3b2c4f49ab12/|smart-link]  ,NULL
KP-2455,ARM - Store - Product - Associate product to a category when creating or editing,"As a merchant admin, I want associate each of my products to a product category, so that customers can filter and buy easily.+*AC:*+* On Create Product page, I want to see one more field named *Category*.* There’s a empty field and a button named Select Category.* On clicking the button:** Select Category pop-up is opened which contains all categories (from Category tab at Store page), each category will have a checkbox that I can select. After selecting, I can click Save button to close the pop-up and the selected categories will be filled in the empty field.** I can select multiple categories.** The list of categories should be sorted by alphabet.+*Mockup:*+ [https://xd.adobe.com/view/bfc6e9fd-c1d1-4fab-a2bb-cfa7758db706-ea95/|https://xd.adobe.com/view/bfc6e9fd-c1d1-4fab-a2bb-cfa7758db706-ea95/|smart-link]  ",NULL
KP-2454,[BE] Display status for Order (Order List and Order Detail),"As a customer, I want my created orders to display the status so that I can track the processing of my order more conveniently and easily.+*AC:*+* There are 5 statuses that can be displayed on my orders: *_New / Preparing / Ready / Shipping / Completed_**.** There are 3 refunding statuses that can be displayed on my orders: *_Pending Refund / Refund Approved / Refund Rejected._* (this is available now on Kanoo app)* After a new order is created, the status is New.* The rest of statuses are auto-synced from KanooPOS app and Order Delivery app whenever my order status is updated.* I want the status to display on four tabs of Orders screen (Pickup, Delivery, Unpaid and All Orders tabs) and Order Detail screen.** For Pickup tab: displaying the pickup orders which the status is *New, Preparing, Ready*** For Delivery tab: displaying the delivery orders which the status is *New, Preparing, Ready, Shipping* ** For Unpaid tab: displaying the delivery orders which the status is *Unpaid*** For All Orders tab: displaying both delivery and pickup orders which the status is *New, Preparing, Ready, Shipping, Completed, Cancelled* and refund statuses *Pending Refund, Refund Approved and Refund Rejected.** The list of orders are sorted by created date as the current sorting behavior on the app. updating order status does not affect the sorting rule here.+*Mockup:*+ [https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/1a487558-777c-4c02-8c1b-63a4dc139d89/|https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/1a487558-777c-4c02-8c1b-63a4dc139d89/|smart-link] ",NULL
