Key,Issue Type,Summary,Description,Story Points,Status,Skill,Components,Epic Link,Sprint,Bug Category,Bug Root Cause,Start date,Due Date,Author,Priority,Assignee,Actual Points,Affected services,Affects versions,Approvals,Approvers,Attachment,Change completion date,Change risk,Change reason,Change start date,Change type,Clockwork Timer,Comment,Content type,Created,Creator,Developer,Development,Environment,Due date,Epic Color,Epic Name,Epic Status,Estimated Hours,Feature,Fix In Build,Fix versions,Flagged,Found in Build,Found Phase,Images,Impact,Issue color,Issue ID,Labels,Last Viewed,Linked Issues,Log Work,Mockup,Original estimate,Organizations,parent,Parent Link,Process,Progress,Project,Project Team,Publication date,Pull requests,Rank,Remaining Estimate,Report Story Points,Reporter,Request language,Request Type,Request participants,Resolution,Resolved,Restrict to,Satisfaction date,Satisfaction,Severity,Security Level,Sprint,Status Category,Status Category Changed,Status Transition,Story point estimate,Sub-tasks,Target end,Target start,Team,Team,Tester,Time Spent,Time to resolution,Time tracking,Time to first response,Updated,Votes,Work Ratio,Watchers,[CHART] Date of First Response,[CHART] Time in Status,Σ Original Estimate,Σ Progress,Σ Remaining Estimate,Σ Time Spent
KP-2196,Story,Web - Invite - Update for Finder Commission,"As a consumer, I want to be able to invite both consumer and merchant to join the system, so that I can get invitation bonus.

+*AC:*+

I click Invite on the top menu to open Invite page.

On the screen, I want to have two tabs Invite Users and Invite Businesses

*_Invite Users_*

I can see a text to show that how much I can get the bonus for inviting someone.

*(refer to the excel file)*

Below the text, I can see the form which I can enter my friend’s name, email and some info to send the invitation email. The UI will be as same as the current one on web app.

{color:#ff5630}*Updated message:*{color}

If the bonus configuration on Visipay is:

* Invitee bonus is $x.xx and Minimum Purchase Amount of Invitee is $y.yy: {color:#00b8d9}*_“\[Inviter Name] has invited you to join \[tenant] platform. Click \[invitation link] to sign up to get a bonus $x.xx in points after the first payment minimum $y.yy with Kash Kard.”_*{color}
* Invitee bonus is $x.xx and Minimum Purchase Amount of Invitee is $0.00: {color:#00b8d9}*_“\[Inviter Name] has invited you to join \[tenant] platform. Click \[invitation link] to sign up to get a bonus $x.xx in points.“_*{color}
* Invitee bonus is $0.00 and Minimum Purchase Amount of Invitee is $y.yy: {color:#00b8d9}*_“\[Inviter Name] has invited you to join \[tenant] platform. Click \[invitation link] to sign up and make the first payment minimum $y.yy with Kash Kard. Please contact admin for more details about the commission plan.”_*{color}
* Invitee bonus is $0.00 and Minimum Purchase Amount of Invitee is $0.00: {color:#00b8d9}*_“\[Inviter Name] has invited you to join \[tenant] platform. Click \[invitation link] to sign up. Please contact admin for more details about the commission plan.”_*{color}

*_Invite Businesses_*

Above the title, I can see a logo representing for business.

I can see a text to show that how much I can get the bonus for inviting someone to join ARM platform.

*(refer to the excel file)*

Below the text, I can see the form which I can enter my friend’s name, email and some info to send the invitation email. The UI will be as same as the current one on web app.

{color:#ff5630}*Updated message:*{color}

If the bonus configuration on Visipay is:

* Invitee bonus is $x.xx and Purchase Subscription Plan is checked: {color:#00b8d9}“{color}{color:#00b8d9}*_\[Inviter Name] has invited you to join ARM. Click \[invitation link] to sign up to get a bonus $x.xx in points after purchasing an ARM subscription plan.”_*{color}
* Invitee bonus is $x.xx and Purchase Subscription Plan is unchecked: {color:#00b8d9}“{color}{color:#00b8d9}*_\[Inviter Name] has invited you to join ARM. Click \[invitation link] to sign up to get a bonus $x.xx in points.”_*{color}
* Invitee bonus is $0.00 and Purchase Subscription Plan is checked: {color:#00b8d9}*_“\[Inviter Name] has invited you to join ARM. Click \[invitation link] to sign up and purchase an ARM subscription plan. Please contact admin for more details about the commission plan.”_*{color}
* Invitee bonus is $0.00 and Purchase Subscription Plan is unchecked: {color:#00b8d9}*_“\[Inviter Name] has invited you to join ARM. Click \[invitation link] to sign up. Please contact admin for more details about the commission plan.”_*{color}

+*Mockup:*+ [https://xd.adobe.com/view/17bb6d7a-af42-4530-8451-80db16e19b7a-42e8/|https://xd.adobe.com/view/17bb6d7a-af42-4530-8451-80db16e19b7a-42e8/|smart-link] ",5,Done,WebApp,,KP-2183,S2050,,,,,,Medium,thao tran,,,,,,Finder-Commission-UI displayed_updated-1.xlsx,,,,,,,"API document: [https://documentation.kardsys.com/#54d90de6-1707-46ea-bcd0-33272fc49a0b|https://documentation.kardsys.com/#54d90de6-1707-46ea-bcd0-33272fc49a0b];[~accountid:5b39a251d38a522e77ff7642] AC updated.

{color:#00b8d9}*_“\[Inviter Name] has invited you to join \[tenant] platform. Click \[invitation link] to sign up to get a bonus $x.xx in points after the first payment_* {color}{color:#00b8d9}*-_from_-* {color}{color:#00b8d9} {color}{color:#ff5630}*_minimum_*{color}{color:#00b8d9} *_$y.yy with kash kard.”_*{color}

{color:#00b8d9}*_“\[Inviter Name] has invited you to join \[tenant] platform. Click \[invitation link] to sign up and make the first payment_* {color}{color:#00b8d9}*-_from_-* {color}{color:#00b8d9} {color}{color:#ff5630}*_minimum_* {color}{color:#00b8d9}*_$y.yy with kash kard. Please contact admin for more details about the commission plan.”_*{color}

CC: [~accountid:5e69e1abae59460cfb01e9cd] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] ;[~accountid:5caacdb1055f3f7a1824b0dc]  Please check this case:

If a user has invited email A to be a user (tab USER) but A did not register to the system yet, can they invite email A to be a business user (tab BUSINESS)?;[~accountid:5b39a251d38a522e77ff7642] User can invite an email with Consumer type and Business type as well.;[~accountid:5b39a251d38a522e77ff7642] [~accountid:5ba0c8f730b9c50ea5b9798e] [~accountid:5fcdd206e8ed8b0069b86219] AC updated.

On email / SMS notification, change the text “kash kard“ to “Kash Kard“.

CC: [~accountid:5b43ade2a492e959f3f3248b] [~accountid:5e69e1abae59460cfb01e9cd] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] ;QA passed on Staging",,12/2/2020 11:30:13,Nhu Ho,Nguyen Ho,{},,,,,,,,,S2050,,,,,,,24800,,,KP-2525;KP-2529;KP-2535;KP-2676;KP-2677;KP-2678,,,,,,,,0,Kard Platform,,,,2|hzza13:,,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,1/11/2021 11:12:41,"225286,216082,216081,216080,215025,214998,214512,214511,214163,214079,212203,212202,212201,212200,209014",,,,,,,,,,,,1/11/2021 11:12:41,0,,4,12/21/2020 11:30:52,,,0,,
KP-2195,Story,[Android] - Invite - Update for Finder Commission,"As a consumer, I want to be able to invite both consumer and merchant to join the system, so that I can get invitation bonus.

+*AC:*+

I tap Invite icon on Home screen to open Invite screen.

On the screen, I want to have two tabs Invite Users and Invite Businesses

*_Invite Users_*

Above the title, I can see a logo representing for people.

I can see a text to show that how much I can get the bonus for inviting someone.

{color:#00b8d9}*(refer to the excel file for displaying)*{color}

*_Invite Businesses_*

Above the title, I can see a logo representing for business.

I can see a text to show that how much I can get the bonus for inviting someone to join ARM platform.

{color:#00b8d9}*_(refer to the excel file for displaying)_*{color}

Below each tab screen, I can see an Invite button at bottom. On tapping, the dialog will be opened which I can choose method to send inviation (mail, SMS or any other media apps).

+_Note:_+

User can invite an email with two types Consumer and Business at the same time.

User should be navigated back to Invite screen after sending invitation successfully.

XD: [https://xd.adobe.com/view/06077a05-a263-41a9-b726-b53bc8bbcd01-5354/|https://xd.adobe.com/view/06077a05-a263-41a9-b726-b53bc8bbcd01-5354/|smart-link] ",5,Done,Android,,KP-2183,S2050,,,,,,Medium,thao tran,,,,,,Finder-Commission-UI displayed_update.xlsx;Finder-Commission-UI displayed_updated-1.xlsx;image-20201216-043128.png;Invite Business – Bonus 1.png;Invite Business – Bonus 2.png;Invite Business – Bonus 3.png;Invite Business – Bonus 4.png;Invite Business – No bonus.png;Invite Users – Bonus 1.png;Invite Users – Bonus 2.png;Invite Users – Bonus 3.png;Invite Users – Bonus 3 – 1.png;Invite Users – No bonus.png,,,,,,,"[~accountid:5caacdb1055f3f7a1824b0dc] Please define text and condition for below cases and update the UI:

# Bonus for Inviter & Invitee is $0
# Invite friend: Bonus for Inviter & Invitee is more than $0 *BUT* Minimum Purchase amount of invitee is $0
# Invite Merchant: Bonus for Inviter & Invitee is more than $0 *BUT* Purchase Subscription Plan is unchecked

Also, remove the text when the configuration for Invitee on Visipay is $0

!image-20201216-043128.png|width=413,height=778!;[~accountid:5fabcec18c4efd006f63ee20] [~accountid:5fcdd206e8ed8b0069b86219] I just updated the Excel file on how we display Invite screen on mobile and web app based on Visipay Configuration. Please follow that and contact me if you may have any concerns. Thanks.

CC: [~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:5e69e1abae59460cfb01e9cd] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:5b39a251d38a522e77ff7642] 

[~accountid:5da94264ba2c320c2c315fb6] Please provide design for each case that I define in that file. Thanks.;[~accountid:5fabcec18c4efd006f63ee20] [~accountid:5fcdd206e8ed8b0069b86219] [~accountid:5b39a251d38a522e77ff7642] AC updated.

_User can invite an email with two types Consumer and Business at the same time._

CC: [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:5e69e1abae59460cfb01e9cd] ;What’s deferent between  _invite_ _type Consumer_  and  _invite_ _type Business_ ? [~accountid:5caacdb1055f3f7a1824b0dc] ;[~accountid:5fcdd206e8ed8b0069b86219] Consumers are retail users who buy products and gift cards from businesses (merchants) or pay for merchants for other services. A consumer can invite their friends to join the platform as a consumer or a business (merchant).;[~accountid:5ba0c8f730b9c50ea5b9798e] [~accountid:5fcdd206e8ed8b0069b86219] [~accountid:5e140147cbf1830daa9cfd61] AC updated.

_User should be navigated back to Invite screen after sending invitation successfully._

CC: [~accountid:5b43ade2a492e959f3f3248b] [~accountid:5e69e1abae59460cfb01e9cd] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] ;QA passed on Staging",,12/2/2020 11:30:02,Nhu Ho,Xuan triet,{},,,,,,,,HYT 1.7.0.0,S2050,,,,,,,24799,,,KP-2547;KP-2496;KP-2552;KP-2313,,,,,,,,0,Kard Platform,,,,2|hzza0n:,,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,1/11/2021 11:13:25,"225288,216389,216363,215714,215168,209734,209733,207370",,,,,,,,,,,,1/11/2021 11:13:25,0,,5,12/16/2020 11:05:02,,,0,,
KP-2194,Story,[Web] Visipay - Implement Finder Commission,+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2193|https://kardsys.atlassian.net/browse/KP-2193|smart-link] ,3,Done,WebApp,,KP-2183,S2050,,,,,,Medium,thao tran,,,,,,,,,,,,,"[~accountid:5e140147cbf1830daa9cfd61] I tested this item on DEV, please help to merge the MR and assign back to me when it’s deployed to staging. Thanks;QA passed on Staging",,12/2/2020 11:29:47,Nhu Ho,Nghia Dao,{},,,,,,,,,S2050,,,,,,,24798,,,KP-2474;KP-2475;KP-2484;KP-2487;KP-2482,,,,,,,,0,Kard Platform,,,,2|hzza0f:,,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,1/11/2021 11:13:38,"225289,216426,212495,211405,211404,211403,206957",,,,,,,,,,,,1/11/2021 11:13:38,0,,3,12/17/2020 10:27:58,,,0,,
KP-2193,Story,[Backend] Visipay - Commission Configuration - Update for Finder Commission,"As a Visipay admin, I want to be able to configure the finder commission for inviting consumer and ARM merchant to the system.

+*AC:*+

* I click on Commission Configuration on left menu to open Commission Configuration page.
* On the page I can see two sections Consumer Invitation Bonus and Business Invitation Bonus.

!339fe4d7-f9f0-43a0-a815-7ce6c0d95d96.png|width=1920,height=1259!



*_Consumer Invitation Bonus_*

I want to have three fields:

* Bonus for Inviter field: 
** I can enter bonus amount for inviter.
** Bonus is not applied if the amount is $0.00
* Bonus for Invitee field: 
** I can enter bonus amount for invitee.
** Bonus is not applied if the amount is $0.00
* Condition (Minimum Purchase Amount of Invitee field): 
** I can enter minimum purchase amount of invitee so both inviter and invitee can get bonus. 
*** Note: this is applied for all payment flow by Kash Kard we have currently in system including buying product / gift card, pay with QR, scan to pay (AirPay & unpaid order), Pay With HYT.
** {color:#ff5630}*This is only applied for paying by kash kard.*{color}
** This condition amount is only applied for only one order and at any time. 
*** Example: the condition is $10.00, after registering, invitee can make order many times, the system will check which time the pay amount matches to the condition amount and offer points to either inviter or invitee.
** If the amount is $0.00, which means after the invitee signs up an account successfully, the bonus will be offered right away for inviter and invitee.

*_ARM Merchant Invitation Bonus_*

I want to have three fields:

* Bonus for Inviter field: I can enter bonus amount for inviter.
** I can enter bonus amount for inviter.
** Bonus is not applied if the amount is $0.00
* Bonus for Invitee field: I can enter bonus amount for invitee.
** I can enter bonus amount for inviter.
** Bonus is not applied if the amount is $0.00
* Condition (Purchase Subscription Plan checkbox): 
** I can check/uncheck so both inviter and invitee can get bonus.
** This condition will be checked by default. If this is unchecked, inviter and invitee can get bonus if invitee do not purchase ARM Subscription plan.

+_Note:_+

* Bonus will be offered to users as points. The points are taken from the default merchant of tenant.
* If the invitee bonus is configured, the inviter bonus is also required, which means that the admin can configure bonus for inviter only but both must be provided if the invitee has bonus. In case when the invitee has bonus and the inviter bonus is empty or $0.00, show the message {color:#00b8d9}*_“Bonus for Inviter is required.“_*{color}
* If the bonus amount is $0.00 or the condition is unchecked, we do not show Condition on Invite screen of mobile or web app.
* For the Condition (Minimum Purchase Amount of Invitee field): invitee has to make payment minimum the amount once time only, for example: the condition amount is $100.00, invitee has to pay minimum $100.00 so either invitee or invitee can receive the bonus.
* Record on My Rewards screen (Point tab of Wallet): 
** Description: “Invitation Bonus“.

!image-20201221-070640.png|width=323,height=701!",13,Done,Backend,,KP-2183,S2050,,,,,,High,thao tran,,,,,,339fe4d7-f9f0-43a0-a815-7ce6c0d95d96.png;Finder-Commission-UI displayed_updated-1.xlsx;image-20201207-023744.png;image-20201221-070640.png;Screen Shot 2020-12-15 at 10.49.35.png;VisiPay Admin - Commission Configuration.png,,,,,,,"[~accountid:557058:7a9d9191-dd75-4672-98d1-725766bcd349] Have we have the design for this ticket yet?;!image-20201207-023744.png|width=1280,height=839!;[~accountid:5caacdb1055f3f7a1824b0dc] [~accountid:5da94264ba2c320c2c315fb6] Change some text on this screen.

* The commission amount and ….-> The commission amount is offered in points and the condition for a consumer to invite a consumer/business
* ARM Merchant Invitation Bonus → Business Invitation Bonus;Scope: 

* Update api config of this commission add/update/get
* Update page register ARM, handle reference code from url
* Return merchant invitation link on login API of consumer
* Add API to invite ARM merchant via email
* Point reward type: InvitationBonus
* Send bonus for invitee and inviter when
** When consumer register successfully
** When a user buy product/giftcard by kashkard 
** When register ARM successfully
** When ARM merchant subscribe a plan 
;[~accountid:5b39a251d38a522e77ff7642] Please provide API document for new/updated APIs for this ticket as soon as possible. Thanks;[~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] [~accountid:5fabcec18c4efd006f63ee20] [~accountid:5fcdd206e8ed8b0069b86219] [~accountid:5b39a251d38a522e77ff7642] 

There are 2 new APIs and 3 APIs updated. Please see the postman API document: [https://documentation.kardsys.com/#8235e255-f233-4313-8431-363326aeae78|https://documentation.kardsys.com/#8235e255-f233-4313-8431-363326aeae78]

The business registration link will be returned in the new field {{result.accountInfo.registerBusinessUrl}} in the response of login api {{{domain}/visikard/accounts/login/app}} ;I’ve just updated the document for the bonus config APIs to use query param instead of separating it into 2 new apis.

[https://documentation.kardsys.com/#8235e255-f233-4313-8431-363326aeae78|https://documentation.kardsys.com/#8235e255-f233-4313-8431-363326aeae78]

Please double-check [~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] [~accountid:5fabcec18c4efd006f63ee20] [~accountid:5fcdd206e8ed8b0069b86219] ;How i can create a {{message}} to invite my friends use {{Messages}}or {{Email}} app?

{quote}Some thing like this{quote}

!Screen Shot 2020-12-15 at 10.49.35.png|width=344,height=745!

[~accountid:5b39a251d38a522e77ff7642]  /cc [~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] [~accountid:5fabcec18c4efd006f63ee20] ;[~accountid:5b39a251d38a522e77ff7642] [~accountid:5fcdd206e8ed8b0069b86219] [~accountid:5fabcec18c4efd006f63ee20] AC updated.

For the condition (Minimum Purchase Amount of Invitee field): _this is applied for all payment flow by Kash Kard we have currently in system including buying product / gift card, pay with QR, scan to pay (AirPay & unpaid order)._

CC: [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:5e69e1abae59460cfb01e9cd] ;[~accountid:5b39a251d38a522e77ff7642] AC updated.

_For the Condition (Minimum Purchase Amount of Invitee field): invitee has to make payment minimum the amount once time only, for example: the condition amount is $100.00, invitee has to pay minimum $100.00 so either invitee or invitee can receive the bonus._

CC: [~accountid:557058:13dd41e5-7d7a-45c5-8059-243206cbb843] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:5e69e1abae59460cfb01e9cd] ;[~accountid:5b39a251d38a522e77ff7642] AC updated.

*For the Condition (Minimum Purchase Amount of Invitee field):*

_This condition amount is only applied for only one order and at any time._ 

_Example: the condition is $10.00, after registering, invitee can make order many times, the system will check which time the pay amount matches to the condition amount and offer points to either inviter or invitee._

CC: [~accountid:5e69e1abae59460cfb01e9cd] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] ;[~accountid:5b39a251d38a522e77ff7642] For the condition (Minimum Purchase Amount of Invitee field): _this is applied for all payment flow by Kash Kard we have currently in system including buying product / gift card, pay with QR, scan to pay (AirPay & unpaid order),_ *_Pay With HYT._*

CC: [~accountid:557058:27d8b1c9-b5a9-4bcc-a002-d9834fc57e78] [~accountid:5b43ade2a492e959f3f3248b] [~accountid:5e69e1abae59460cfb01e9cd] [~accountid:557058:3c9d0205-242e-4af3-be20-9293b7a3ba27] ;QA passed on Staging",,12/2/2020 11:29:34,Nhu Ho,Nguyen Ho,{},,,,,,,,,S2050,,,,,,,24797,,,KP-2551,,,,,,,,0,Kard Platform,,,,2|hzza07:,,,Nhu Ho,,,,,,[field not supported],,0,,,,Done,1/7/2021 9:48:57,"224055,216079,215216,215215,211949,211948,211947,206956",,,,,,,,,,,,1/7/2021 9:48:57,0,,6,12/7/2020 8:57:08,,,0,,
KP-2191,Story,iOS - Kanoo - Add Cart icon on Home screen,+*Requirement:*+  [https://kardsys.atlassian.net/browse/KP-2178|https://kardsys.atlassian.net/browse/KP-2178|smart-link] ,2,Done,iOS,,KP-2185,S2050,,,,,,Medium,Vo Tan Sang,,,,,,,,,,,,,Verified ,,12/2/2020 9:45:38,Khang Nguyen,HUNG PHAN,{},,,,,,,,,S2050,,Demo: 4.3.21.0,,,,,24792,,,KP-2190,,,,,,,,0,Kard Platform,,,,2|hzx4lr:,,,Khang Nguyen,,,,,,[field not supported],,0,,,,Done,1/11/2021 10:22:59,"225237,216377,216375,210978,207248",,,,,,,,,,,,1/11/2021 10:22:59,0,,2,1/11/2021 10:22:44,,,0,,
KP-2190,Story,Android - Kanoo - Add Cart icon on Home screen,+*Requirement:*+  [https://kardsys.atlassian.net/browse/KP-2178|https://kardsys.atlassian.net/browse/KP-2178|smart-link] ,2,Done,Android,,KP-2185,S2050,,,,,,Medium,Vo Tan Sang,,,,,,,,,,,,,Verified ,,12/2/2020 9:43:43,Khang Nguyen,Xuan triet,{},,,,,,,,1.2.5.18,S2050,,,,,,,24791,,,KP-2191,,,,,,,,0,Kard Platform,,,,2|hzx4lj:,,,Khang Nguyen,,,,,,[field not supported],,0,,,,Done,1/11/2021 10:22:55,"225236,216412,216365,215171,210600,207245,207244,206771",,,,,,,,,,,,1/11/2021 10:22:55,0,,2,1/11/2021 10:22:53,,,0,,
KP-2189,Story,Web App - Kanoo - Save Shopping Cart,"+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2178|https://kardsys.atlassian.net/browse/KP-2178|smart-link] 
Scope: Shopping cart detail and Product list on connect category",5,Done,WebApp,,KP-2185,S2050,,,,,,High,Vo Tan Sang,,,,,,,,,,,,,Verified ,,12/2/2020 9:41:29,Khang Nguyen,hieulexuan,{},,,,,,,,,S2050,,,,,,,24790,,,KP-2188,,,,,,,,0,Kard Platform,,,,2|hzx4kv:,,,Khang Nguyen,,,,,,[field not supported],,0,,,,Done,1/11/2021 10:20:01,"225232,224666,224665,224664,220773,220384,220383,220382,218607,212976,207243,207242,206764",,,,,,,,,,,,1/11/2021 10:20:01,0,,2,1/11/2021 10:19:59,,,0,,
KP-2188,Story,iOS - Kanoo - Save Shopping Cart,"+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2178|https://kardsys.atlassian.net/browse/KP-2178|smart-link] 
Scope: Shopping cart detail and Product list on connect category",20,Done,iOS,,KP-2185,S2050,,,,,,High,Vo Tan Sang,,,,,,,,,,,,,Verified ,,12/2/2020 9:37:52,Khang Nguyen,HUNG PHAN,{},,,,,,,,,S2050,,Demo: 4.3.21.0,,,,,24789,,,KP-2187;KP-2189,,,,,,,,0,Kard Platform,,,,2|hzx4lb:,,,Khang Nguyen,,,,,,[field not supported],,0,,,,Done,1/11/2021 10:20:26,"225234,216374,216372,210977,207240,207239,206757",,,,,,,,,,,,1/11/2021 10:20:26,0,,2,1/11/2021 10:20:24,,,0,,
KP-2187,Story,Android - Kanoo - Save Shopping Cart,"+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2178|https://kardsys.atlassian.net/browse/KP-2178|smart-link] 
Scope: Shopping cart detail and Product list on connect category",20,Done,Android,,KP-2185,S2050,,,,,,High,Vo Tan Sang,,,,,,,,,,,,,Verified ,,12/2/2020 9:34:35,Khang Nguyen,Nam Phan,{},,,,,,,,1.2.5.22,S2050,,,,,,,24788,,,KP-2663;KP-1107;KP-2188,,,,,,,,0,Kard Platform,,,,2|hzx4l3:,,,Khang Nguyen,,,,,,[field not supported],,0,,,,Done,1/11/2021 10:54:42,"225265,216475,216239,216235,210373,207236,207235,206740",,,,,,,,,,,,1/11/2021 10:54:42,0,,2,1/11/2021 10:54:41,,,0,,
KP-2182,Story,[Android] KardPOS PAX - Received and Process Unpaid Order,"As a merchant staff, I want to be able to process payment for an unpaid order after it’s sent from the tablet device.

+*AC:*+

* On PAX device, when the Order Detail screen is auto-opened and the Payment Method pop-up is auto-displayed, I will choose a method to process payment.
* The method list includes:
** Pay with Card: Customer will give the physical credit card to make payment.
** Pay with Cash: Customer will give cash to make payment.
** Pay with QR: Customer will present the QR code of Kash Kard or Credit Card on app to make payment.
* After payment successfully, I will be navigated back to Order Detail screen and the order status is updated to Completed.",0,To Do,Android;iOS,,KP-2179,Clarification,,,,,,High,,,,,,,,,,,,,,[~accountid:5da94264ba2c320c2c315fb6] Please provide UI design for this story.,,12/1/2020 16:54:05,Nhu Ho,,{},,,,,,,,,S2050,,,,,,,24777,,,,,,,,,,,0,Kard Platform,,,,2|hzzqiv:,,,Nhu Ho,,,,,,[field not supported],,0,,,,To Do,1/11/2021 11:29:50,"306406,226664,225325,225324,211221,209642,209641,209640,209639,206605",,,,,,,,,,,,6/7/2021 16:04:04,0,,2,1/11/2021 11:30:45,,,0,,
KP-2181,Story,[Android] - KardPOS Tablet - Send Unpaid Order to Connected Device (PAX),"+*AC:*+

* I have configured the connection between my KardPOS app on the tablet device to KardPOS on PAX device already. ( [https://kardsys.atlassian.net/browse/KP-2180|https://kardsys.atlassian.net/browse/KP-2180|smart-link]).
* I can send orders to PAX device in 2 cases:

||*Cases*||*Actions*||
|I’m creating a casual order on KardPOS app of tablet device. When I click Create Order button:|* On PAX device, the Order Detail screen of the current order is auto-opened and Payment Method pop-up is auto-displayed as well.
* I can select a method to process payment on PAX.|
|I created an unpaid order already. On Order List or Order Detail screen (tablet), when I click Pay Order button:|* On PAX device, the Order Detail screen of the current order is auto-opened and Payment Method pop-up is auto-displayed as well.
* I can select a method to process payment on PAX.|",0,To Do,Android;iOS,,KP-2179,,,,,,,High,,,,,,,,,,,,,,[~accountid:5da94264ba2c320c2c315fb6] Please provide UI design for this story.,,12/1/2020 16:44:17,Nhu Ho,,{},,,,,,,,,S2050,,,,,,,24776,,,KP-2700,,,,,,,,0,Kard Platform,,,,2|hzzj6v:,,,Nhu Ho,,,,,,[field not supported],,0,,,,To Do,1/11/2021 10:59:50,"306409,226670,225271,225270,211222,209638,209637,209636,209635,206601",,,,,,,,,,,,6/7/2021 16:04:04,0,,2,1/11/2021 11:00:28,,,0,,
